id,codexid,cote,element,theme
38415,47,E_12_21,tlalli,04.03.01
38416,47,E_12_22,tlacatl,01.01.01
38417,47,E_12_22,atl,04.05.01
38418,47,E_13_01,xihuitl_4,06.01.04
38419,47,E_13_01,ce,06.01.01
38420,47,E_13_01,calli,05.01.01
38421,47,E_13_01,matlalin,08.01.08
38422,47,E_13_02,xihuitl_4,06.01.04
38423,47,E_13_02,ce,06.01.01
38424,47,E_13_02,matlalin,08.01.08
38425,47,E_13_02,tochtli,02.02.08
38426,47,E_13_03,xihuitl_4,06.01.04
38427,47,E_13_03,ce,06.01.01
38428,47,E_13_03,matlalin,08.01.08
38429,47,E_13_03,acatl,03.02.05
38430,47,E_13_04,xihuitl_4,06.01.04
38431,47,E_13_04,ce,06.01.01
38432,47,E_13_04,matlalin,08.01.08
38433,47,E_13_04,tecpatl,04.04.08
38434,47,E_13_05,xihuitl_4,06.01.04
38435,47,E_13_05,ce,06.01.01
38436,47,E_13_05,matlalin,08.01.08
38437,47,E_13_05,calli,05.01.01
38438,47,E_13_06,xihuitl_4,06.01.04
38439,47,E_13_06,ce,06.01.01
38440,47,E_13_06,matlalin,08.01.08
38441,47,E_13_06,tochtli,02.02.08
38442,47,E_13_07,xihuitl_4,06.01.04
38443,47,E_13_07,ce,06.01.01
38444,47,E_13_07,matlalin,08.01.08
38445,47,E_13_07,acatl,03.02.05
38446,47,E_13_08,xihuitl_4,06.01.04
38447,47,E_13_08,ce,06.01.01
38448,47,E_13_08,matlalin,08.01.08
38449,47,E_13_08,tecpatl,04.04.08
38450,47,E_13_09,xihuitl_4,06.01.04
38451,47,E_13_09,ce,06.01.01
38452,47,E_13_09,matlalin,08.01.08
38453,47,E_13_09,calli,05.01.01
38454,47,E_13_10,xihuitl_4,06.01.04
38455,47,E_13_10,ce,06.01.01
38456,47,E_13_10,matlalin,08.01.08
38457,47,E_13_10,tochtli,02.02.08
38458,47,E_13_11,xihuitl_4,06.01.04
38459,47,E_13_11,ce,06.01.01
38460,47,E_13_11,matlalin,08.01.08
38461,47,E_13_11,acatl,03.02.05
38462,47,E_13_12,xihuitl_4,06.01.04
38463,47,E_13_12,ce,06.01.01
38464,47,E_13_12,matlalin,08.01.08
38465,47,E_13_12,tecpatl,04.04.08
38466,47,E_13_13,xihuitl_4,06.01.04
38467,47,E_13_13,ce,06.01.01
38468,47,E_13_13,matlalin,08.01.08
38469,47,E_13_13,calli,05.01.01
38470,47,E_13_14,xihuitl_4,06.01.04
38471,47,E_13_14,ce,06.01.01
38472,47,E_13_14,matlalin,08.01.08
38473,47,E_13_14,tochtli,02.02.08
38474,47,E_13_15,xihuitl_4,06.01.04
38475,47,E_13_15,ce,06.01.01
38476,47,E_13_15,matlalin,08.01.08
38477,47,E_13_15,acatl,03.02.05
38478,47,E_13_16,xihuitl_4,06.01.04
38479,47,E_13_16,ce,06.01.01
38480,47,E_13_16,matlalin,08.01.08
38481,47,E_13_16,tecpatl,04.04.08
38482,47,E_13_17,icxitl,01.04.05
38483,47,E_13_17,eztli,01.01.21
38484,47,E_13_20,macpalli,01.03.07
38485,47,E_13_20,gesto_5,01.03.16
38486,47,E_13_21,icxitl,01.04.05
38487,47,E_13_21,eztli,01.01.21
38488,47,E_13_22,atl,04.05.01
38489,47,E_13_22,ahuitzotl,02.03.06
38490,47,E_13_25,tlalli,04.03.01
38491,47,E_14_01,ce,06.01.01
38492,47,E_14_01,tochtli,02.02.08
38493,47,E_14_03,tlacatl,01.01.01
38494,47,E_14_03,coyotl,02.02.04
38495,47,E_14_05,calli,05.01.01
38496,47,E_14_05,friso,05.01.04
38497,47,E_14_05,mixoyotl,05.01.05
38498,47,E_14_05,teopantli,05.01.09
38499,47,E_14_05,tetl,04.04.01
38500,47,E_14_06,tzihuactli,03.02.01
38501,47,E_14_08,xihuitl_4,06.01.04
38502,47,E_14_08,ce,06.01.01
38503,47,E_14_08,calli,05.01.01
38504,47,E_14_08,matlalin,08.01.08
38505,47,E_14_09,xihuitl_4,06.01.04
38506,47,E_14_09,ce,06.01.01
38507,47,E_14_09,tochtli,02.02.08
38508,47,E_14_09,matlalin,08.01.08
38509,47,E_14_10,xihuitl_4,06.01.04
38510,47,E_14_10,ce,06.01.01
38511,47,E_14_10,acatl,03.02.05
38512,47,E_14_10,matlalin,08.01.08
38513,47,E_14_11,xihuitl_4,06.01.04
38514,47,E_14_11,ce,06.01.01
38515,47,E_14_11,tecpatl,04.04.08
38516,47,E_14_11,matlalin,08.01.08
38517,47,E_14_12,xihuitl_4,06.01.04
38518,47,E_14_12,ce,06.01.01
38519,47,E_14_12,calli,05.01.01
38520,47,E_14_12,matlalin,08.01.08
38521,47,E_14_13,xihuitl_4,06.01.04
38522,47,E_14_13,ce,06.01.01
38523,47,E_14_13,tochtli,02.02.08
38524,47,E_14_13,matlalin,08.01.08
38525,47,E_14_14,xihuitl_4,06.01.04
38526,47,E_14_14,ce,06.01.01
38527,47,E_14_14,acatl,03.02.05
38528,47,E_14_14,matlalin,08.01.08
38529,47,E_14_15,xihuitl_4,06.01.04
38530,47,E_14_15,ce,06.01.01
38531,47,E_14_15,tecpatl,04.04.08
38532,47,E_14_15,matlalin,08.01.08
38533,47,E_14_16,xihuitl_4,06.01.04
38534,47,E_14_16,ce,06.01.01
38535,47,E_14_16,calli,05.01.01
38536,47,E_14_16,matlalin,08.01.08
38537,47,E_14_17,xihuitl_4,06.01.04
38538,47,E_14_17,ce,06.01.01
38539,47,E_14_17,tochtli,02.02.08
38540,47,E_14_17,matlalin,08.01.08
38541,47,E_14_18,tlalpilli,05.12.08
38542,47,E_14_18,xihuitl_4,06.01.04
38543,47,E_14_18,ce,06.01.01
38544,47,E_14_18,acatl,03.02.05
38545,47,E_14_18,matlalin,08.01.08
38546,47,E_14_18,coztic,08.01.06
38547,47,E_14_19,xihuitl_4,06.01.04
38548,47,E_14_19,ce,06.01.01
38549,47,E_14_19,tecpatl,04.04.08
38550,47,E_14_19,coztic,08.01.06
38551,47,E_14_20,xihuitl_4,06.01.04
38552,47,E_14_20,ce,06.01.01
38553,47,E_14_20,calli,05.01.01
38554,47,E_14_20,coztic,08.01.06
38555,47,E_14_21,coztic,08.01.06
38556,47,E_14_21,xiuhtic,08.01.03
38557,47,E_14_21,xihuitl_4,06.01.04
38558,47,E_14_21,ce,06.01.01
38559,47,E_14_21,tochtli,02.02.08
38560,47,E_14_22,xihuitl_4,06.01.04
38561,47,E_14_22,ce,06.01.01
38562,47,E_14_22,acatl,03.02.05
38563,47,E_14_22,coztic,08.01.06
38564,47,E_14_22,xiuhtic,08.01.03
38565,47,E_14_23,atl,04.05.01
38566,47,E_14_23,ahuitzotl,02.03.06
38567,47,E_14_25,xiuhuitzolli,05.05.07
38568,47,E_15_01,tochtli,02.02.08
38569,47,E_15_01,ce,06.01.01
38570,47,E_15_04,tzihuactli,03.02.01
38571,47,E_15_06,tentli,01.02.18
38572,47,E_15_06,xocpalmachiyotl,01.04.03
38573,47,E_15_06,yahualiuhqui,07.01.18
38574,47,E_15_08,huilotl,02.01.11
38575,47,E_15_08,cruz,05.01.26
38576,47,E_15_13,xihuitl_4,06.01.04
38577,47,E_15_13,ce,06.01.01
38578,47,E_15_13,tecpatl,04.04.08
38579,47,E_15_13,xiuhtic,08.01.03
38580,47,E_15_14,xihuitl_4,06.01.04
38581,47,E_15_14,ce,06.01.01
38582,47,E_15_14,calli,05.01.01
38583,47,E_15_14,xiuhtic,08.01.03
38584,47,E_15_15,xihuitl_4,06.01.04
38585,47,E_15_15,ce,06.01.01
38586,47,E_15_15,tochtli,02.02.08
38587,47,E_15_15,xiuhtic,08.01.03
38588,47,E_15_16,xihuitl_4,06.01.04
38589,47,E_15_16,ce,06.01.01
38590,47,E_15_16,acatl,03.02.05
38591,47,E_15_17,xihuitl_4,06.01.04
38592,47,E_15_17,ce,06.01.01
38593,47,E_15_17,tecpatl,04.04.08
38594,47,E_15_17,coztic,08.01.06
38595,47,E_15_18,xihuitl_4,06.01.04
38596,47,E_15_18,ce,06.01.01
38597,47,E_15_18,calli,05.01.01
38598,47,E_15_18,matlalin,08.01.08
38599,47,E_15_19,tochtli,02.02.08
38600,47,E_15_19,xihuitl_4,06.01.04
38601,47,E_15_19,ce,06.01.01
38602,47,E_15_19,matlalin,08.01.08
38603,47,E_15_20,acatl,03.02.05
38604,47,E_15_20,xihuitl_4,06.01.04
38605,47,E_15_20,ce,06.01.01
38606,47,E_15_20,matlalin,08.01.08
38607,47,E_15_21,xihuitl_4,06.01.04
38608,47,E_15_21,ce,06.01.01
38609,47,E_15_21,tecpatl,04.04.08
38610,47,E_15_21,matlalin,08.01.08
38611,47,E_15_22,matlalin,08.01.08
38612,47,E_15_22,xihuitl_4,06.01.04
38613,47,E_15_22,ce,06.01.01
38614,47,E_15_22,calli,05.01.01
38615,47,E_15_23,matlalin,08.01.08
38616,47,E_15_23,tochtli,02.02.08
38617,47,E_15_23,xihuitl_4,06.01.04
38618,47,E_15_23,ce,06.01.01
38619,47,E_15_24,acatl,03.02.05
38620,47,E_15_24,xihuitl_4,06.01.04
38621,47,E_15_24,ce,06.01.01
38622,47,E_15_24,matlalin,08.01.08
38623,47,E_15_25,xihuitl_4,06.01.04
38624,47,E_15_25,ce,06.01.01
38625,47,E_15_25,tecpatl,04.04.08
38626,47,E_15_25,matlalin,08.01.08
38627,47,E_15_26,xihuitl_4,06.01.04
38628,47,E_15_26,calli,05.01.01
38629,47,E_15_26,ce,06.01.01
38630,47,E_15_26,xiuhtic,08.01.03
38631,47,E_15_27,xihuitl_4,06.01.04
38632,47,E_15_27,xiuhtic,08.01.03
38633,47,E_15_27,ce,06.01.01
38634,47,E_15_28,popoca,04.02.02
38635,47,E_15_28,teopantli,05.01.09
38636,47,E_15_29,xocpalmachiyotl,01.04.03
38637,47,E_15_29,cuauhtli,02.01.06
38638,47,E_15_30,cuauhtli,02.01.06
38639,47,E_15_34,xiuhuitzolli,05.05.07
38640,47,E_15_37,cuitlatl,01.04.04
38641,47,E_15_39,pantli,05.12.46
38642,47,E_15_39,xihuitl_4,06.01.04
38643,47,E_15_40,cuitlatl,01.04.04
38644,47,E_16_01,casa,05.01.29
38645,47,E_16_01,popoca,04.02.02
38646,47,E_16_01,atl,04.05.01
38647,47,E_16_02,tentli,01.02.18
38648,47,E_16_02,xocpalmachiyotl,01.04.03
38649,47,E_16_02,yahualiuhqui,07.01.18
38650,47,E_16_06,macpalli,01.03.07
38651,47,E_16_07,corona,05.05.10
38652,47,E_16_07,cuauhtli,02.01.06
38653,47,E_16_07,xiuhtic,08.01.03
38654,47,E_16_09,xochitl,03.03.01
38655,47,E_16_09,yollotl,01.03.02
38656,47,E_16_11,xihuitl_4,06.01.04
38657,47,E_16_11,acatl,03.02.05
38658,47,E_16_11,xiuhtic,08.01.03
38659,47,E_16_11,ce,06.01.01
38660,47,E_16_12,xihuitl_4,06.01.04
38661,47,E_16_12,ce,06.01.01
38662,47,E_16_12,tecpatl,04.04.08
38663,47,E_16_12,xiuhtic,08.01.03
38664,47,E_16_13,xihuitl_4,06.01.04
38665,47,E_16_13,calli,05.01.01
38666,47,E_16_13,ce,06.01.01
38667,47,E_16_13,xiuhtic,08.01.03
38668,47,E_16_14,xiuhtic,08.01.03
38669,47,E_16_14,tochtli,02.02.08
38670,47,E_16_14,xihuitl_4,06.01.04
38671,47,E_16_14,ce,06.01.01
38672,47,E_16_14,tlapalli,08.01.04
38673,47,E_16_15,acatl,03.02.05
38674,47,E_16_15,xihuitl_4,06.01.04
38675,47,E_16_15,ce,06.01.01
38676,47,E_16_15,tlapalli,08.01.04
38677,47,E_16_16,xihuitl_4,06.01.04
38678,47,E_16_16,ce,06.01.01
38679,47,E_16_16,tecpatl,04.04.08
38680,47,E_16_16,tlapalli,08.01.04
38681,47,E_16_17,xihuitl_4,06.01.04
38682,47,E_16_17,ce,06.01.01
38683,47,E_16_17,calli,05.01.01
38684,47,E_16_17,tlapalli,08.01.04
38685,47,E_16_18,tlapalli,08.01.04
38686,47,E_16_18,xihuitl_4,06.01.04
38687,47,E_16_18,ce,06.01.01
38688,47,E_16_18,tochtli,02.02.08
38689,47,E_16_19,xihuitl_4,06.01.04
38690,47,E_16_19,ce,06.01.01
38691,47,E_16_19,acatl,03.02.05
38692,47,E_16_19,tlapalli,08.01.04
38693,47,E_16_20,xihuitl_4,06.01.04
38694,47,E_16_20,ce,06.01.01
38695,47,E_16_20,tecpatl,04.04.08
38696,47,E_16_20,tlapalli,08.01.04
38697,47,E_16_21,xihuitl_4,06.01.04
38698,47,E_16_21,ce,06.01.01
38699,47,E_16_21,calli,05.01.01
38700,47,E_16_21,tlapalli,08.01.04
38701,47,E_16_22,tlapalli,08.01.04
38702,47,E_16_22,xihuitl_4,06.01.04
38703,47,E_16_22,ce,06.01.01
38704,47,E_16_22,tochtli,02.02.08
38705,47,E_16_23,tlapalli,08.01.04
38706,47,E_16_23,xihuitl_4,06.01.04
38707,47,E_16_23,ce,06.01.01
38708,47,E_16_23,acatl,03.02.05
38709,47,E_16_24,xihuitl_4,06.01.04
38710,47,E_16_24,ce,06.01.01
38711,47,E_16_24,tecpatl,04.04.08
38712,47,E_16_24,xiuhtic,08.01.03
38713,47,E_16_24,tlapalli,08.01.04
38714,47,E_16_25,xihuitl_4,06.01.04
38715,47,E_16_25,ce,06.01.01
38716,47,E_16_25,calli,05.01.01
38717,47,E_16_25,xiuhtic,08.01.03
38718,47,E_16_26,xihuitl_4,06.01.04
38719,47,E_16_26,ce,06.01.01
38720,47,E_16_26,xiuhtic,08.01.03
38721,47,E_16_27,tepetl,04.03.08
38722,47,E_16_27,coltic,07.01.10
38723,47,E_16_28,pantli,05.12.46
38724,47,E_16_31,cuauhtli,02.01.06
38725,47,E_16_31,tlatoa,01.02.21
38726,47,E_16_32,pantli,05.12.46
38727,47,E_16_40,xochitl,03.03.01
38728,47,E_16_40,tlacatl,01.01.01
38729,47,E_16_40,chimalli,05.13.02
38730,47,E_16_40,tepetl,04.03.08
38731,47,E_16_40,xiuhtic,08.01.03
38732,47,E_17_01,xocpalmachiyotl,01.04.03
38733,47,E_17_02,borrado,09.00.28
38734,47,E_17_04,casa,05.01.29
38735,47,E_17_05,xochitl,03.03.01
38736,47,E_17_05,calli,05.01.01
38737,47,E_17_08,tozan,02.02.14
38738,47,E_17_08,metl,03.02.10
38739,47,E_17_09,casa,05.01.29
38740,47,E_17_12,calli,05.01.01
38741,47,E_17_12,atl,04.05.01
38742,47,E_17_12,popoca,04.02.02
38743,47,E_17_13,tetl,04.04.01
38744,47,E_17_13,quiyahuitl,04.05.02
38745,47,E_17_15,xihuitl_4,06.01.04
38746,47,E_17_15,ce,06.01.01
38747,47,E_17_15,acatl,03.02.05
38748,47,E_17_15,xiuhtic,08.01.03
38749,47,E_17_16,xihuitl_4,06.01.04
38750,47,E_17_16,ce,06.01.01
38751,47,E_17_16,tecpatl,04.04.08
38752,47,E_17_16,xiuhtic,08.01.03
38753,47,E_17_17,xihuitl_4,06.01.04
38754,47,E_17_17,calli,05.01.01
38755,47,E_17_17,ce,06.01.01
38756,47,E_17_17,xiuhtic,08.01.03
38757,47,E_17_18,coztic,08.01.06
38758,47,E_17_18,xihuitl_4,06.01.04
38759,47,E_17_18,ce,06.01.01
38760,47,E_17_18,tochtli,02.02.08
38761,47,E_17_19,xihuitl_4,06.01.04
38762,47,E_17_19,ce,06.01.01
38763,47,E_17_19,acatl,03.02.05
38764,47,E_17_19,coztic,08.01.06
38765,47,E_17_20,xihuitl_4,06.01.04
38766,47,E_17_20,ce,06.01.01
38767,47,E_17_20,tecpatl,04.04.08
38768,47,E_17_20,coztic,08.01.06
38769,47,E_17_21,xihuitl_4,06.01.04
38770,47,E_17_21,ce,06.01.01
38771,47,E_17_21,calli,05.01.01
38772,47,E_17_21,coztic,08.01.06
38773,47,E_17_22,xihuitl_4,06.01.04
38774,47,E_17_22,ce,06.01.01
38775,47,E_17_22,tochtli,02.02.08
38776,47,E_17_22,coztic,08.01.06
38777,47,E_17_23,xihuitl_4,06.01.04
38778,47,E_17_23,ce,06.01.01
38779,47,E_17_23,acatl,03.02.05
38780,47,E_17_23,coztic,08.01.06
38781,47,E_17_24,xihuitl_4,06.01.04
38782,47,E_17_24,ce,06.01.01
38783,47,E_17_24,tecpatl,04.04.08
38784,47,E_17_24,coztic,08.01.06
38785,47,E_17_25,xihuitl_4,06.01.04
38786,47,E_17_25,ce,06.01.01
38787,47,E_17_25,calli,05.01.01
38788,47,E_17_25,coztic,08.01.06
38789,47,E_17_26,tochtli,02.02.08
38790,47,E_17_26,xihuitl_4,06.01.04
38791,47,E_17_26,ce,06.01.01
38792,47,E_17_27,xihuitl_4,06.01.04
38793,47,E_17_27,ce,06.01.01
38794,47,E_17_27,acatl,03.02.05
38795,47,E_17_28,xihuitl_4,06.01.04
38796,47,E_17_28,ce,06.01.01
38797,47,E_17_28,tecpatl,04.04.08
38798,47,E_17_29,xihuitl_4,06.01.04
38799,47,E_17_29,ce,06.01.01
38800,47,E_17_29,calli,05.01.01
38801,47,E_18_01,calli,05.01.01
38802,47,E_18_09,corona,05.05.10
38803,47,E_18_10,cuaxicalli,01.02.05
38804,47,E_18_11,corona,05.05.10
38805,47,E_18_12,cuaxicalli,01.02.05
38806,47,E_18_13,cuaxicalli,01.02.05
38807,47,E_18_14,tochtli,02.02.08
38808,47,E_18_14,xihuitl_4,06.01.04
38809,47,E_18_14,ce,06.01.01
38810,47,E_18_15,tlapalli,08.01.04
38811,47,E_18_15,xihuitl_4,06.01.04
38812,47,E_18_15,ce,06.01.01
38813,47,E_18_15,acatl,03.02.05
38814,47,E_18_16,tecpatl,04.04.08
38815,47,E_18_16,tlapalli,08.01.04
38816,47,E_18_16,xihuitl_4,06.01.04
38817,47,E_18_16,ce,06.01.01
38818,47,E_18_17,xihuitl_4,06.01.04
38819,47,E_18_17,ce,06.01.01
38820,47,E_18_17,calli,05.01.01
38821,47,E_18_17,tlapalli,08.01.04
38822,47,E_18_18,tochtli,02.02.08
38823,47,E_18_18,xihuitl_4,06.01.04
38824,47,E_18_18,ce,06.01.01
38825,47,E_18_18,tlapalli,08.01.04
38826,47,E_18_19,xihuitl_4,06.01.04
38827,47,E_18_19,ce,06.01.01
38828,47,E_18_19,acatl,03.02.05
38829,47,E_18_19,tlapalli,08.01.04
38830,47,E_18_20,tecpatl,04.04.08
38831,47,E_18_20,xihuitl_4,06.01.04
38832,47,E_18_20,ce,06.01.01
38833,47,E_18_20,tlapalli,08.01.04
38834,47,E_18_21,xihuitl_4,06.01.04
38835,47,E_18_21,ce,06.01.01
38836,47,E_18_21,calli,05.01.01
38837,47,E_18_21,tlapalli,08.01.04
38838,47,E_18_21,coztic,08.01.08
38839,47,E_18_22,xihuitl_4,06.01.04
38840,47,E_18_22,ce,06.01.01
38841,47,E_18_22,tochtli,02.02.08
38842,47,E_18_22,tlapalli,08.01.04
38843,47,E_18_23,xihuitl_4,06.01.04
38844,47,E_18_23,ce,06.01.01
38845,47,E_18_23,acatl,03.02.05
38846,47,E_18_23,tlapalli,08.01.04
38847,47,E_18_24,tecpatl,04.04.08
38848,47,E_18_24,xihuitl_4,06.01.04
38849,47,E_18_24,ce,06.01.01
38850,47,E_18_24,tlapalli,08.01.04
38851,47,E_18_25,xihuitl_4,06.01.04
38852,47,E_18_25,ce,06.01.01
38853,47,E_18_25,calli,05.01.01
38854,47,E_18_25,tlapalli,08.01.04
38855,47,E_18_26,xihuitl_4,06.01.04
38856,47,E_18_26,ce,06.01.01
38857,47,E_18_26,acatl,03.02.05
38858,47,E_18_26,tlapalli,08.01.04
38859,47,E_18_26,coztic,08.01.08
38860,47,E_18_27,xihuitl_4,06.01.04
38861,47,E_18_27,ce,06.01.01
38862,47,E_18_27,acatl,03.02.05
38863,47,E_18_27,coztic,08.01.06
38864,47,E_18_28,iglesia,05.01.31
38865,47,E_19_05,cuaxicalli,01.02.05
38866,47,E_19_06,cuaxicalli,01.02.05
38867,47,E_19_07,tecpatl,04.04.08
38868,47,E_19_07,xihuitl_4,06.01.04
38869,47,E_19_07,ce,06.01.01
38870,47,E_19_07,coztic,08.01.06
38871,47,E_19_08,xihuitl_4,06.01.04
38872,47,E_19_08,ce,06.01.01
38873,47,E_19_08,calli,05.01.01
38874,47,E_19_08,coztic,08.01.06
38875,47,E_19_09,xihuitl_4,06.01.04
38876,47,E_19_09,ce,06.01.01
38877,47,E_19_09,tochtli,02.02.08
38878,47,E_19_09,coztic,08.01.06
38879,47,E_19_10,xihuitl_4,06.01.04
38880,47,E_19_10,ce,06.01.01
38881,47,E_19_10,acatl,03.02.05
38882,47,E_19_10,coztic,08.01.06
38883,47,E_19_11,tecpatl,04.04.08
38884,47,E_19_11,xihuitl_4,06.01.04
38885,47,E_19_11,ce,06.01.01
38886,47,E_19_11,coztic,08.01.06
38887,47,E_19_12,xihuitl_4,06.01.04
38888,47,E_19_12,ce,06.01.01
38889,47,E_19_12,calli,05.01.01
38890,47,E_19_12,coztic,08.01.06
38891,47,E_19_13,xihuitl_4,06.01.04
38892,47,E_19_13,ce,06.01.01
38893,47,E_19_13,coztic,08.01.06
38894,47,E_19_13,tochtli,02.02.08
38895,47,E_19_14,xihuitl_4,06.01.04
38896,47,E_19_14,ce,06.01.01
38897,47,E_19_14,acatl,03.02.05
38898,47,E_19_14,coztic,08.01.06
38899,47,E_19_15,tecpatl,04.04.08
38900,47,E_19_15,xihuitl_4,06.01.04
38901,47,E_19_15,ce,06.01.01
38902,47,E_19_15,coztic,08.01.06
38903,47,E_19_16,xihuitl_4,06.01.04
38904,47,E_19_16,ce,06.01.01
38905,47,E_19_16,calli,05.01.01
38906,47,E_19_16,coztic,08.01.06
38907,47,E_19_17,xihuitl_4,06.01.04
38908,47,E_19_17,ce,06.01.01
38909,47,E_19_17,coztic,08.01.06
38910,47,E_19_17,tochtli,02.02.08
38911,47,E_19_18,xihuitl_4,06.01.04
38912,47,E_19_18,ce,06.01.01
38913,47,E_19_18,acatl,03.02.05
38914,47,E_19_18,coztic,08.01.06
38915,47,E_19_19,xihuitl_4,06.01.04
38916,47,E_19_19,ce,06.01.01
38917,47,E_19_19,xiuhtic,08.01.03
38918,47,E_19_19,tecpatl,04.04.08
38919,47,E_19_24,calli,05.01.01
38920,47,E_20_02,xihuitl_4,06.01.04
38921,47,E_20_02,ce,06.01.01
38922,47,E_20_02,calli,05.01.01
38923,47,E_20_02,xiuhtic,08.01.03
38924,47,E_20_03,xihuitl_4,06.01.04
38925,47,E_20_03,ce,06.01.01
38926,47,E_20_03,xiuhtic,08.01.03
38927,47,E_20_03,tochtli,02.02.08
38928,47,E_20_04,xihuitl_4,06.01.04
38929,47,E_20_04,ce,06.01.01
38930,47,E_20_04,acatl,03.02.05
38931,47,E_20_04,xiuhtic,08.01.03
38932,47,E_20_05,tecpatl,04.04.08
38933,47,E_20_05,xihuitl_4,06.01.04
38934,47,E_20_05,ce,06.01.01
38935,47,E_20_05,xiuhtic,08.01.03
38936,47,E_20_06,xihuitl_4,06.01.04
38937,47,E_20_06,xiuhtic,08.01.03
38938,47,E_20_07,xihuitl_4,06.01.04
38939,47,E_20_07,xiuhtic,08.01.03
38940,47,E_20_11,ohuatl,03.02.07
38941,47,E_20_11,centli,03.04.02
38942,47,E_20_11,xiuhtic,08.01.03
38943,47,E_20_12,ohuatl,03.02.07
38944,47,E_20_12,xilotl,03.04.01
38945,47,E_20_12,xiuhtic,08.01.03
38946,48,K01_A_01,calli,05.01.01
38947,48,K01_A_01,tlantli,01.02.19
38948,48,K01_A_02,cuauhtli,02.01.06
38949,48,K01_A_02,tepetl,04.03.08
38950,48,K01_A_03,tlatetzotzona,05.10.18
38951,48,K01_A_03,tlacatl,01.01.01
38952,48,K01_A_03,texcalli,04.03.13
38953,48,K01_A_04,ocelotl,02.02.01
38954,48,K01_A_04,tepetl,04.03.08
38955,48,K01_A_05,tepetl,04.03.08
38956,48,K01_A_06,tepetl,04.03.08
38957,48,K01_A_06,tentli,01.02.18
38958,48,K01_A_06,zolin,02.01.10
38959,48,K01_A_07,mazatl,02.02.09
38960,48,K01_A_07,pantli,05.12.46
38961,48,K01_A_07,atl,04.05.01
38962,48,K01_A_08,tepetl,04.03.08
38963,48,K01_A_08,yahualli,05.12.04
38964,48,K01_A_09,atl,04.05.01
38965,48,K01_A_10,?,09.09.09
38966,48,K01_A_11,xocpalmachiyotl,01.04.03
38967,48,K01_A_11,otli,05.14.04
38968,48,K01_A_12,xacalli,05.01.03
38969,48,K01_A_12,calli,05.01.01
38970,48,K01_A_12,teopantli,05.01.09
38971,48,K01_A_12,cohuatl,02.02.20
38972,48,K01_A_13,tolin,03.02.02
38973,48,K01_A_13,tepetl,04.03.08
38974,48,K01_A_14,mitl,05.13.01
38975,48,K01_A_14,tepetl,04.03.08
38976,48,K01_A_15,papalotl,02.01.23
38977,48,K01_A_15,tepetl,04.03.08
38978,48,K01_A_16,otli,05.14.04
38979,48,K01_A_16,xocpalmachiyotl,01.04.03
38980,48,K01_A_17,tlalli,04.03.01
38981,48,K01_A_18,tototl,02.01.13
38982,48,K01_A_18,tepetl,04.03.08
38983,48,K01_A_19,cuahuitl_1,03.01.01
38984,48,K01_A_20,comitl,05.03.01
38985,48,K01_A_20,peinado_erizado,01.02.62
38986,48,K01_A_20,tlacatl,01.01.01
38987,48,K01_A_20,tepetl,04.03.08
38988,48,K02_A_01,atl,04.05.01
38989,48,K02_A_02,otli,05.14.04
38990,48,K02_A_02,xocpalmachiyotl,01.04.03
38991,48,K02_A_03,cuahuitl_1,03.01.01
38992,48,K02_A_03,zacatl,03.02.08
38993,48,K02_A_04,otli,05.14.04
38994,48,K02_A_04,xocpalmachiyotl,01.04.03
38995,48,K02_A_05,tepetl,04.03.08
38996,48,K02_A_05,tetl,04.04.01
38997,48,K02_A_06,mitl,05.13.01
38998,48,K02_A_06,tepetl,04.03.08
38999,48,K02_A_07,otli,05.14.04
39000,48,K02_A_07,xocpalmachiyotl,01.04.03
39001,48,K02_A_08,otli,05.14.04
39002,48,K02_A_08,xocpalmachiyotl,01.04.03
39003,48,K02_A_09,tepetl,04.03.08
39004,48,K02_A_09,tetl,04.04.01
39005,48,K02_A_10,tepetl,04.03.08
39006,48,K02_A_10,malinalli,05.07.22
39007,48,K02_A_11,tepetl,04.03.08
39008,48,K02_A_11,xochitl,03.03.01
39009,48,K02_A_12,xacalli,05.01.03
39010,48,K02_A_12,calli,05.01.01
39011,48,K02_A_12,teopantli,05.01.09
39012,48,K02_A_13,tepetl,04.03.08
39013,48,K02_A_13,oztotl,04.03.09
39014,48,K02_A_14,tepetl,04.03.08
39015,48,K02_A_14,tetl,04.04.01
39016,48,K02_A_15,tepetl,04.03.08
39017,48,K02_A_15,tetl,04.04.01
39018,48,K02_A_16,tototl,02.01.13
39019,48,K02_A_16,tepetl,04.03.08
39020,48,K02_A_17,tepetl,04.03.08
39021,48,K02_A_17,tetl,04.04.01
39022,48,K02_A_18,papalotl,02.01.23
39023,48,K02_A_18,tepetl,04.03.08
39024,48,K02_A_19,tepetl,04.03.08
39025,48,K02_A_19,tetl,04.04.01
39026,48,K02_A_20,atl,04.05.01
39027,48,K02_A_21,?,09.09.09
39028,48,K02_A_22,totolin,02.01.12
39029,48,K02_A_22,tepetl,04.03.08
39030,48,K02_A_23,metl,03.02.10
39031,48,K02_A_23,calli,05.01.01
39032,48,K02_A_23,tepetl,04.03.08
39033,48,K02_A_24,tepetl,04.03.08
39034,48,K02_A_25,tepetl,04.03.08
39035,48,K02_A_26,tepetl,04.03.08
39036,48,K02_A_27,xochitl,03.03.01
39037,48,K02_A_27,tepetl,04.03.08
39038,48,K02_A_28,tepetl,04.03.08
